,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH3,Valores CH3,Tiempo CH3,Voltaje CH3
0,CH activo,1,-3.9e-05,1400.0,CH activo,3,-3.9e-05,-0.02
1,Int. Temporal,1e-07,-3.89e-05,1200.0,Int. Temporal,1e-07,-3.89e-05,-0.04
2,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;FIELD;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;9.6E3
",-3.88e-05,1400.0,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;FIELD;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;9.6E3
",-3.88e-05,-0.04
3,Unidades verticales,"""V""",-3.87e-05,1200.0,Unidades verticales,"""V""",-3.87e-05,-0.02
4,Volts x div,5.0E3,-3.8599999999999996e-05,1400.0,Volts x div,5.0E-1,-3.8599999999999996e-05,-0.04
5,Offset vertical (en unidades digitales),84.0,-3.85e-05,1200.0,Offset vertical (en unidades digitales),47.0,-3.85e-05,-0.04
6,Unidades horizontales,"""s""
",-3.84e-05,1200.0,Unidades horizontales,"""s""
",-3.84e-05,-0.08
7,Escala horizontal,1e-07,-3.83e-05,1200.0,Escala horizontal,1e-07,-3.83e-05,-0.08
8,Cero vertical (en unidades verticales),0.0,-3.82e-05,1200.0,Cero vertical (en unidades verticales),0.0,-3.82e-05,-0.04
9,Factor de Atenuacion,1.0E3,-3.81e-05,1200.0,Factor de Atenuacion,1.0E0,-3.81e-05,-0.04
10,Fecha,18-04-2023 15:44:04,-3.8e-05,1200.0,Fecha,18-04-2023 15:44:09,-3.8e-05,-0.04
11,0,0,-3.79e-05,1200.0,0,0,-3.79e-05,-0.02
12,0,0,-3.78e-05,1200.0,0,0,-3.78e-05,-0.04
13,0,0,-3.77e-05,1200.0,0,0,-3.77e-05,-0.02
14,0,0,-3.76e-05,1200.0,0,0,-3.76e-05,-0.04
15,0,0,-3.75e-05,1000.0,0,0,-3.75e-05,-0.04
16,0,0,-3.74e-05,1400.0,0,0,-3.74e-05,-0.06
17,0,0,-3.73e-05,1200.0,0,0,-3.73e-05,-0.02
18,0,0,-3.7199999999999996e-05,1000.0,0,0,-3.7199999999999996e-05,-0.02
19,0,0,-3.71e-05,1000.0,0,0,-3.71e-05,-0.04
20,0,0,-3.7e-05,1000.0,0,0,-3.7e-05,-0.06
21,0,0,-3.69e-05,1200.0,0,0,-3.69e-05,-0.04
22,0,0,-3.68e-05,1200.0,0,0,-3.68e-05,-0.06
23,0,0,-3.67e-05,1000.0,0,0,-3.67e-05,-0.06
24,0,0,-3.66e-05,1200.0,0,0,-3.66e-05,-0.06
25,0,0,-3.65e-05,1000.0,0,0,-3.65e-05,-0.02
